query_id,success,caf,extracted,ground_truth
hp_70,False,0.0,"It's not mentioned exactly how many Galleons Ludo Bagman offered to pay for the fake artifact in the Harry Wizardson book series.
In the book "" The Misadventuring of Hargoole the Great'', L",five Galleons
hp_71,False,0.0,"In the passage, it doesn’t specify how much the new copy of Advanced Potion-Making cost Harry.
Explanation: The passage simply states that Mrrs. Pores used her network to find a used copy of the book",nine Galleons
hp_72,False,0.0,"Dr Edward Billows III
Excerpt: ""According to [Sirius] Wood's statement, he left Defence Against the Dark Arts (DAtDA) because the new teacher, Dr Eliot Williger, '",Dolores Umbridge
hp_73,False,0.0,"Hello there! I'm happy to help you with your question. However, I think there may be a misunderstanding. Whiskey is a type of alcoholic beverage that is meant to be consumed by humans, not horses.",single-malt whiskey
hp_74,False,0.0,"There is no mention of a dog standing on anything in the story given by Hermione in Chapter 4 of ""The House Next Door"".",a trapdoor
hp_75,False,0.0,"In the previous lecture, when Hagred displayed a photograph he shot right after a lecture series finale, the creature that came along with him were owls.",a Crup
hp_76,False,0.0,"The dog guarding the gate was a fiercem and terifying Beaghund

As our tri had journey thrrough th e forgey woody area,ethyig they encountered oug a dog That'as guardinalyth",a trapdoor
hp_77,False,0.0,"Professor Poppy Bubblebonney: ""Ah, you blo...I meanah, hello there...! *adjust glasses* I-ahem* yes, of course! *exits for notes* My notes indicate here...*",Professor Slughorn
hp_78,False,0.0,"In the story, Dobby gives Harry a lochro (which is a fictional breathing spceial underwater spirir). The exact mechanics of how it works are not fully explained in the story, however, it is imp",gillyweed
hp_79,True,0.06666666666666667,"In the passage from ""Lament and Lies"" described in the book review ""On 'The Secular Hypothesis,' or what ian Hacking should have said in the introduction of ‘Agony’"", it’sm
ister",scribbled all over the pages
hp_80,False,0.0,"According to the story, on the first day of teaching his new disciple, Hagrid gave Kit a rare and valuable book on the art of dark magic entitled ""The Book of the Nefarious Necromancer"".",a branch o' Gubraithian fire
hp_81,False,0.0,"It was the back rest of the chair, with a curved line that seem to stretch and twist in impossible ways, reminiscent of twisted tree roots in the forest floor after a storm.",Chains encircled the arms
hp_82,False,0.0,I believe you are referring to Alistair Mooretonet. While Dobbinsdale Blackleyonet did mention that Blackmooretomore'. It is not possible for me to answer your Question regarding Alisty Brenot,Ron and Hermione
hp_83,False,0.0,You Are the Worst Magic-Using Fracker-Of-Tissues! - H.A. Belfrey,"""HARRY POTTER ""DISTURBED AND DANGEROUS"""
hp_84,False,0.0,"According to the article in the Daily Prophet, the creature that Draco Malfoyan says attacked him is a ""wybrow""

Question: what does the wizard Balthogas say in response to Dracao’",a hippogriff
hp_85,False,0.0,"Professor Victoria Granger-Fisher first took up her post as Director of Infinite Futures Limited in September 1995, after retiree’n from her Pos… um, ‘Distinguished Professor-Person’s ship",Nearly sixteen years.
hp_86,False,0.0,"The identity of the angel on top of the tree is a mystery, and there is no definitive answer in the story. However, it is possible that the angel was disguised as something else, such as a statue or a orn",a garden gnome
hp_87,False,0.0,A silver cruciform pendant on a delicate chain encounning hermion's upper most exposed skin. this tritess is adress the them of the transformatative power of belief and faith. the pendant representts hesominie,the telescope
hp_88,False,0.0,"Hagrid said he hideen in Nodsyss-3
Where: Nodsyss-3 is a fictional location in The Barden Corporations filesafe universe",in the mountains
hp_89,False,0.0,Hermione was a young research assistant who worked closely alongside Sir August. She discovered that Garroway's repeated use of the mantra was most likely a reference to something known as the'Honeth Haggar.,Hagrid
hp_90,False,0.0,The item that Harry and Hermitage Left on top on the was a small clock.,the invisibility cloak
hp_91,False,0.0,"According to her statement, Professor Trelawney has been in her post for ""eleven septims"", which is approximately 11 years.",Nearly sixteen years.
hp_92,True,0.03333333333333333,"Since Mrs. Weasley hasn't entered the kitchen yet, we don't know what she would say about her husband's condition.
It is said that he is not feeling well and is being taken care of by a medical team",He's going to be all right
hp_93,False,0.0,"Professor Trelawney hasn't actually stated how long she has been in her post, but based on evidence provided in the story. 2+ Years have passed since the mystery tookplace, thus giving an idea of a rough time frame of how",Nearly sixteen years.
hp_94,False,0.0,"She's my 18year old cat, I cannot accurseousely answer that quesyhion as she only just got here tday frmm thhe Rshurnals office!  She is very excide to be",Nearly sixteen years.
hp_95,False,0.0,"This is Sir Giles' first year as the headmistress at Shoreville Elementary Academy- he inherited the position from Princi Palmcrost after Princi retired last year. As for Professor M...
 question, Mrs. Hagg",Nearly sixteen years.
hp_96,True,0.1,"Aladdin Jaspersen-Nutmegly was instructed to compose his composition about—drumroll please: The Shroud of Solitude’, Sly' Chinworth-Y Chunthrake informed",the correct composition of this potion
hp_97,False,0.0,"For the same vow-binding consequence, breaking, the soulmakes your fate even more distrupted by drawing on additional darkness and fragmention enturies' power. Unlike a basic Curate binding a soul shredder'smirre",You die
hp_98,False,0.0,"Oh! You can go so creative with Monster things!! There are just too many monstrous things mentioned.
Here are just a few mentions:
'Fight with boulders in front of us like Hercules fighting with the",to slay a unicorn
hp_99,False,0.0,Ron guesses that Hermione is trying to distract them and slip into the painting in order to continue her mission to infiltrate the facility.,You're trying to rope us into that spew stuff again!
